Mother,Father,Food,Sex,Challenge,Vial_num,Vial_num_unique,Indiv_num,Mating_status,Dose,Day_of_injection,Time_of_injection,Day_of_death,Time_of_death,Time_to_death,Censor,Group
S106,TotM,pos_RU,Male,P_rettgeri,5,Vial_67,6,Mated,0.1,20/04/2021,15:20,23/04/2021,17:00,3.069444444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,5,Vial_67,7,Mated,0.1,20/04/2021,15:20,23/04/2021,17:00,3.069444444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,5,Vial_67,8,Mated,0.1,20/04/2021,15:20,23/04/2021,17:00,3.069444444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,5,Vial_67,9,Mated,0.1,20/04/2021,15:20,23/04/2021,17:00,3.069444444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,5,Vial_67,10,Mated,0.1,20/04/2021,15:20,23/04/2021,17:00,3.069444444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,6,Vial_68,1,Mated,0.1,20/04/2021,15:23,21/04/2021,14:45,0.973611111,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,6,Vial_68,2,Mated,0.1,20/04/2021,15:23,22/04/2021,09:30,1.754861111,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,6,Vial_68,3,Mated,0.1,20/04/2021,15:23,23/04/2021,17:00,3.067361111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,6,Vial_68,4,Mated,0.1,20/04/2021,15:23,23/04/2021,17:00,3.067361111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,6,Vial_68,5,Mated,0.1,20/04/2021,15:23,23/04/2021,17:00,3.067361111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,6,Vial_68,6,Mated,0.1,20/04/2021,15:23,23/04/2021,17:00,3.067361111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,6,Vial_68,7,Mated,0.1,20/04/2021,15:23,23/04/2021,17:00,3.067361111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,6,Vial_68,8,Mated,0.1,20/04/2021,15:23,23/04/2021,17:00,3.067361111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,6,Vial_68,9,Mated,0.1,20/04/2021,15:23,23/04/2021,17:00,3.067361111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,6,Vial_68,10,Mated,0.1,20/04/2021,15:23,23/04/2021,17:00,3.067361111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,7,Vial_69,1,Mated,0.1,20/04/2021,15:26,21/04/2021,09:20,0.745833333,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,7,Vial_69,2,Mated,0.1,20/04/2021,15:26,21/04/2021,09:20,0.745833333,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,7,Vial_69,3,Mated,0.1,20/04/2021,15:26,22/04/2021,09:30,1.752777778,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,7,Vial_69,4,Mated,0.1,20/04/2021,15:26,23/04/2021,17:00,3.065277778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,7,Vial_69,5,Mated,0.1,20/04/2021,15:26,23/04/2021,17:00,3.065277778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,7,Vial_69,6,Mated,0.1,20/04/2021,15:26,23/04/2021,17:00,3.065277778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,7,Vial_69,7,Mated,0.1,20/04/2021,15:26,23/04/2021,17:00,3.065277778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,7,Vial_69,8,Mated,0.1,20/04/2021,15:26,23/04/2021,17:00,3.065277778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,7,Vial_69,9,Mated,0.1,20/04/2021,15:26,23/04/2021,17:00,3.065277778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,7,Vial_69,10,Mated,0.1,20/04/2021,15:26,23/04/2021,17:00,3.065277778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,8,Vial_70,1,Mated,0.1,20/04/2021,15:29,21/04/2021,09:20,0.74375,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,8,Vial_70,2,Mated,0.1,20/04/2021,15:29,21/04/2021,09:20,0.74375,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,8,Vial_70,3,Mated,0.1,20/04/2021,15:29,21/04/2021,09:20,0.74375,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,8,Vial_70,4,Mated,0.1,20/04/2021,15:29,22/04/2021,12:00,1.854861111,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,8,Vial_70,5,Mated,0.1,20/04/2021,15:29,23/04/2021,17:00,3.063194444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,8,Vial_70,6,Mated,0.1,20/04/2021,15:29,23/04/2021,17:00,3.063194444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,8,Vial_70,7,Mated,0.1,20/04/2021,15:29,23/04/2021,17:00,3.063194444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,8,Vial_70,8,Mated,0.1,20/04/2021,15:29,23/04/2021,17:00,3.063194444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,8,Vial_70,9,Mated,0.1,20/04/2021,15:29,23/04/2021,17:00,3.063194444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,8,Vial_70,10,Mated,0.1,20/04/2021,15:29,23/04/2021,17:00,3.063194444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,9,Vial_71,1,Mated,0.1,20/04/2021,15:32,21/04/2021,09:20,0.741666667,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,9,Vial_71,2,Mated,0.1,20/04/2021,15:32,21/04/2021,09:20,0.741666667,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,9,Vial_71,3,Mated,0.1,20/04/2021,15:32,21/04/2021,12:15,0.863194444,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,9,Vial_71,4,Mated,0.1,20/04/2021,15:32,22/04/2021,09:30,1.748611111,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,9,Vial_71,5,Mated,0.1,20/04/2021,15:32,23/04/2021,17:00,3.061111111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,9,Vial_71,6,Mated,0.1,20/04/2021,15:32,23/04/2021,17:00,3.061111111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,9,Vial_71,7,Mated,0.1,20/04/2021,15:32,23/04/2021,17:00,3.061111111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,9,Vial_71,8,Mated,0.1,20/04/2021,15:32,23/04/2021,17:00,3.061111111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,9,Vial_71,9,Mated,0.1,20/04/2021,15:32,23/04/2021,17:00,3.061111111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,9,Vial_71,10,Mated,0.1,20/04/2021,15:32,23/04/2021,17:00,3.061111111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,10,Vial_72,1,Mated,0.1,20/04/2021,15:35,21/04/2021,09:20,0.739583333,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,10,Vial_72,2,Mated,0.1,20/04/2021,15:35,21/04/2021,09:20,0.739583333,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,10,Vial_72,3,Mated,0.1,20/04/2021,15:35,21/04/2021,09:20,0.739583333,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,10,Vial_72,4,Mated,0.1,20/04/2021,15:35,21/04/2021,12:15,0.861111111,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,10,Vial_72,5,Mated,0.1,20/04/2021,15:35,23/04/2021,17:00,3.059027778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,10,Vial_72,6,Mated,0.1,20/04/2021,15:35,23/04/2021,17:00,3.059027778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,10,Vial_72,7,Mated,0.1,20/04/2021,15:35,23/04/2021,17:00,3.059027778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,10,Vial_72,8,Mated,0.1,20/04/2021,15:35,23/04/2021,17:00,3.059027778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,10,Vial_72,9,Mated,0.1,20/04/2021,15:35,23/04/2021,17:00,3.059027778,0,Male_pos_RU_P_rettgeri
